cat_id,pro_id,shop_id,pro_pic,status,pro_name,pro_price,pro_detail
9,70,7,"PROMESATI_1412743890.jpg,PROMESATI_1412743890_BIG.jpg",1,แจกันดอกไม้ 03,1950,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0);"">หมายเหตุ - ในกรณีที่ดอกไม้หมด ทางเราจะแทนด้วยดอกไม้พันธุ์อื่น</span><span style=""font-size: 14px; color: rgb(0, 0, 0);"">ภายในมูลค่า\xa0</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ที่เท่าเทียมกัน - รูปแบบการจัด สีสัน อาจแตกต่างจาก</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ในรูปบ้าง ทางร้าน</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">สงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">โดยไม่ต้องแจ้งให้ทราบล่วงหน้า</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดย</span><span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif; font-size: 14px;"">รวมเสียไป</span></h3>\r\n"
9,72,7,"PROMESATI_1412657127.png,PROMESATI_1412657127_BIG.png",1,กระเช้าดอกไม้ 01,1600,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0);"">หมายเหตุ - ในกรณีที่ดอกไม้หมด ทางเราจะแทนด้วยดอกไม้พันธุ์อื่น</span><span style=""font-size: 14px; color: rgb(0, 0, 0);"">ภายในมูลค่า\xa0</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ที่เท่าเทียมกัน - รูปแบบการจัด สีสัน อาจแตกต่างจาก</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ในรูปบ้าง ทางร้าน</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">สงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">โดยไม่ต้องแจ้งให้ทราบล่วงหน้า</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดย</span><span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif; font-size: 14px;"">รวมเสียไป</span></h3>\r\n"
9,73,7,"PROMESATI_1412657135.png,PROMESATI_1412657135_BIG.png",1,กระเช้าดอกไม้ 02,2200,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0);"">หมายเหตุ - ในกรณีที่ดอกไม้หมด ทางเราจะแทนด้วยดอกไม้พันธุ์อื่น</span></h3>\r\n<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0);"">ภายในมูลค่า\xa0</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ที่เท่าเทียมกัน - รูปแบบการจัด สีสัน อาจแตกต่างจาก</span></h3>\r\n<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ในรูปบ้าง ทางร้าน</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">สงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม</span></h3>\r\n<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">โดยไม่ต้องแจ้งให้ทราบล่วงหน้า</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดย</span></h3>\r\n<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">รวมเสียไป</span></h3>\r\n"
9,74,7,"PROMESATI_1412657103.png,PROMESATI_1412657103_BIG.png",1,กระเช้าดอกไม้ 03,1500,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0);"">หมายเหตุ - ในกรณีที่ดอกไม้หมด ทางเราจะแทนด้วยดอกไม้พันธุ์อื่น</span><span style=""font-size: 14px; color: rgb(0, 0, 0);"">ภายในมูลค่า\xa0</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ที่เท่าเทียมกัน - รูปแบบการจัด สีสัน อาจแตกต่างจาก</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ในรูปบ้าง ทางร้าน</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">สงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">โดยไม่ต้องแจ้งให้ทราบล่วงหน้า</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดย</span><span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif; font-size: 14px;"">รวมเสียไป</span></h3>\r\n"
9,76,7,"PROMESATI_1412657177.png,PROMESATI_1412657177_BIG.png,",1,กระเช้าดอกไม้ 05,1700,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0);"">หมายเหตุ - ในกรณีที่ดอกไม้หมด ทางเราจะแทนด้วยดอกไม้พันธุ์อื่น</span><span style=""font-size: 14px; color: rgb(0, 0, 0);"">ภายในมูลค่า\xa0</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ที่เท่าเทียมกัน - รูปแบบการจัด สีสัน อาจแตกต่างจาก</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ในรูปบ้าง ทางร้าน</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">สงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">โดยไม่ต้องแจ้งให้ทราบล่วงหน้า</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดย</span><span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif; font-size: 14px;"">รวมเสียไป</span></h3>\r\n"
9,77,7,"PROMESATI_1412657187.png,PROMESATI_1412657187_BIG.png",1,กระเช้าดอกไม้ 06,1890,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0);"">หมายเหตุ - ในกรณีที่ดอกไม้หมด ทางเราจะแทนด้วยดอกไม้พันธุ์อื่น</span><span style=""font-size: 14px; color: rgb(0, 0, 0);"">ภายในมูลค่า\xa0</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ที่เท่าเทียมกัน - รูปแบบการจัด สีสัน อาจแตกต่างจาก</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ในรูปบ้าง ทางร้าน</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">สงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">โดยไม่ต้องแจ้งให้ทราบล่วงหน้า</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดย</span><span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif; font-size: 14px;"">รวมเสียไป</span></h3>\r\n"
9,78,7,"PROMESATI_1412657143.png,PROMESATI_1412657143_BIG.png",1,กระเช้าดอกไม้ 07,2500,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0);"">หมายเหตุ - ในกรณีที่ดอกไม้หมด ทางเราจะแทนด้วยดอกไม้พันธุ์อื่น</span><span style=""font-size: 14px; color: rgb(0, 0, 0);"">ภายในมูลค่า\xa0</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ที่เท่าเทียมกัน - รูปแบบการจัด สีสัน อาจแตกต่างจาก</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ในรูปบ้าง ทางร้าน</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">สงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">โดยไม่ต้องแจ้งให้ทราบล่วงหน้า</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดย</span><span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif; font-size: 14px;"">รวมเสียไป</span></h3>\r\n"
9,79,7,"PROMESATI_1412657202.png,PROMESATI_1412657202_BIG.png",1,กระเช้าดอกไม้ 08,2600,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0);"">หมายเหตุ - ในกรณีที่ดอกไม้หมด ทางเราจะแทนด้วยดอกไม้พันธุ์อื่น</span><span style=""font-size: 14px; color: rgb(0, 0, 0);"">ภายในมูลค่า\xa0</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ที่เท่าเทียมกัน - รูปแบบการจัด สีสัน อาจแตกต่างจาก</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ในรูปบ้าง ทางร้าน</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">สงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">โดยไม่ต้องแจ้งให้ทราบล่วงหน้า</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดย</span><span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif; font-size: 14px;"">รวมเสียไป</span></h3>\r\n"
9,80,7,"PROMESATI_1412657220.png,PROMESATI_1412657220_BIG.png",1,กระเช้าดอกไม้ 09,2300,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0);"">หมายเหตุ - ในกรณีที่ดอกไม้หมด ทางเราจะแทนด้วยดอกไม้พันธุ์อื่น</span><span style=""font-size: 14px; color: rgb(0, 0, 0);"">ภายในมูลค่า\xa0</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ที่เท่าเทียมกัน - รูปแบบการจัด สีสัน อาจแตกต่างจาก</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ในรูปบ้าง ทางร้าน</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">สงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">โดยไม่ต้องแจ้งให้ทราบล่วงหน้า</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดย</span><span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif; font-size: 14px;"">รวมเสียไป</span></h3>\r\n"
9,81,7,"PROMESATI_1412657117.png,PROMESATI_1412657117_BIG.png,,",1,กระเช้าดอกไม้ 010,1500,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""font-size: 14px; color: rgb(0, 0, 0);"">หมายเหตุ - ในกรณีที่ดอกไม้หมด ทางเราจะแทนด้วยดอกไม้พันธุ์อื่น</span><span style=""font-size: 14px; color: rgb(0, 0, 0);"">ภายในมูลค่า\xa0</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ที่เท่าเทียมกัน - รูปแบบการจัด สีสัน อาจแตกต่างจาก</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ในรูปบ้าง ทางร้าน</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">สงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">โดยไม่ต้องแจ้งให้ทราบล่วงหน้า</span><span style=""font-size: 14px; color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif;"">ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดย</span><span style=""color: rgb(0, 0, 0); font-family: Arial, Verdana, sans-serif; font-size: 14px;"">รวมเสียไป</span></h3>\r\n"
23,102,7,"PROMESATI_1413020406.png,PROMESATI_1413020406_BIG.png,,,",1,กระเช้าดอกไม้ 07,3000,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>\r\n"
23,103,7,"PROMESATI_1413020417.png,PROMESATI_1413020417_BIG.png,,,",1,กระเช้าดอกไม้ 09,1800,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>\r\n"
23,104,7,"PROMESATI_1413020418.png,PROMESATI_1413020418_BIG.png,,,",1,กระเช้าดอกไม้ 08,2300,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>\r\n"
21,87,7,"PROMESATI_1413019727.png,PROMESATI_1413019727_BIG.png,,,",0,แจกันดอกไม้ 01,1600,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""color:#000000;""><span style=""font-size:14px;""><span style=""font-family:arial,helvetica,sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color:#000000;""><span style=""font-size:14px;""><span style=""font-family:arial,helvetica,sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>\r\n"
21,88,7,"PROMESATI_1413019759.png,PROMESATI_1413019759_BIG.png,,,,",1,แจกันดอกไม้ 02,1800,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>\r\n"
21,89,7,"PROMESATI_1413019772.png,PROMESATI_1413019772_BIG.png,,,",1,แจกันดอกไม้ 03,2500,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>\r\n"
21,90,7,"PROMESATI_1413019781.png,PROMESATI_1413019781_BIG.png,,,,",1,แจกันดอกไม้ 04,2000,"<h3 style=""margin-right: 0px; margin-bottom: 0.8em; margin-left: 0px; padding: 0px; border: 0px; font-weight: 400; vertical-align: baseline; line-height: 20px; color: rgb(116, 115, 115); text-rendering: optimizelegibility; margin-top: 20px !important; font-size: 20px !important; font-family: Arundinamono !important;"">\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">หมายเหตุ \xa0จำนวนและชนิดดอกไม้อาจเปลี่ยนแปลงตามฤดูกาล ทางร้านขอสงวนสิทธิ์ในการเปลี่ยนแปลงตามความเหมาะสม โดยไม่ต้องแจ้งให้ทราบล่วงหน้า ทั้งนี้จะไม่ให้คุณภาพของสินค้าโดยรวมเสียไป\xa0</span></span></span></h3>\r\n<p>\r\n\t<span style=""color: rgb(0, 0, 0);""><span style=""font-size: 14px;""><span style=""font-family: arial, helvetica, sans-serif;"">- กรุณาสั่งซื้อล่วงหน้าอย่างน้อย 4 ชั่วโมง เพื่่อให้ทันกำหนดเวลาจัดส่ง พร้อมระบุชื่อผู้รับและเบอร์โทรให้ชัดเจน หากมีแผนที่สามารถส่งมาที่ Email. sales@mesati.com\xa0</span></span></span></p>\r\n"
